"","companyName","marketcap","week52high","week52low","week52highSplitAdjustOnly","week52lowSplitAdjustOnly","week52change","sharesOutstanding","float","avg10Volume","avg30Volume","day200MovingAvg","day50MovingAvg","employees","ttmEPS","ttmDividendRate","dividendYield","nextDividendDate","exDividendDate","nextEarningsDate","peRatio","beta","maxChangePercent","year5ChangePercent","year2ChangePercent","year1ChangePercent","ytdChangePercent","month6ChangePercent","month3ChangePercent","month1ChangePercent","day30ChangePercent","day5ChangePercent","symbol"
"1067","Trivago NV",194376678,5.38,1.92,5.38,1.92,-0.543181818181818,96704815,0,851969,1116742,2.39,2.25,2020,0.033,0,0,NA,NA,2022-05-02,16.0547981412153,1.44058661663072,-0.830379746835443,-0.838942307692308,0.386206896551724,-0.543181818181818,-0.077981651376147,-0.211764705882353,-0.0821917808219179,-0.229885057471264,-0.202380952380952,-0.0242718446601943,"TRVG"
"1068","Tristate Capital Holdings Inc",996693073,34.55,18.36,34.55,18.36,0.156213478768991,33581303,0,324043,259079,27.97,31.91,308,2.02,0,0,NA,NA,NA,15.1675960713416,1.22959954744371,1.35742652899126,0.262978723404255,1.09014084507042,0.156213478768991,-0.0191672174487774,0.558005249343832,0.00542005420054203,-0.105215556225505,-0.12085308056872,-0.0344827586206896,"TSC"
"1069","Tractor Supply Co.",25545192495,238.83,163.12,239.86,165.1,0.34075170168689,112772349,0,1442814,1233440,214.57,214.49,30500,8.61,2.46959901952485,0.0109023442500655,NA,2022-02-17,2022-04-21,25.6191293026474,0.783417964186855,22.0451502634952,2.34059399807988,2.03254239829496,0.34075170168689,-0.0465499309072801,0.113060774631727,-0.0290929228194881,0.0366991119499573,0.0313413584184399,0.0206821970891722,"TSCO"
"1070","Tower Semiconductor Ltd.",5133845568,47.5,24.81,47.5,24.81,0.616941015089163,108883257,0,1842726,3154293,35.89,40.98,0,1.18,0,0,NA,NA,2022-05-11,39.7033801287653,1.75836319257624,0.843049572756483,1.04466608846487,2.33923512747875,0.616941015089163,0.188256048387097,0.62474155754652,0.277431590354917,0.394970414201184,0.337968217934166,0.00468783294268049,"TSEM"
"1071","Tesla Inc",798742050038,1243.49,546.98,1243.49,546.98,0.146483502227091,1004264852,0,22496829,24654377,931.04,871.77,70757,4.89,0,0,NA,NA,2022-04-27,144.5948678563,1.71365767368411,165.460862285475,15.3188887521031,6.09437159932209,0.146483502227091,-0.247383561384583,0.0802423024162333,-0.217968004876946,-0.0751744186046511,-0.120723011442153,-0.0512233236708059,"TSLA"
"1072","TuSimple Holdings Inc",1908171548,79.84,9.5,79.84,9.5,-0.75925,198148655,0,5239923,3467548,31.48,15.68,839,-4.36,0,0,NA,NA,2022-05-10,-2.58978125597171,0,-0.75925,-0.75925,-0.75925,-0.75925,-0.731380753138075,-0.760328521652563,-0.728732394366197,-0.415300546448087,-0.411728772144166,-0.161879895561358,"TSP"
"1073","Tattooed Chef Inc",931319973,25.35,10.89,25.35,10.89,-0.468910705937354,81982392,0,681192,650202,16.18,12.25,500,1.69,0,0,NA,NA,2022-03-16,13.848830066172,0.989376183615107,0.187042842215256,0.187042842215256,0.105058365758755,-0.468910705937354,-0.268983268983269,-0.448275862068966,-0.291770573566085,-0.0501672240802676,-0.083131557707829,-0.0912000000000001,"TTCF"
"1074","Trade Desk Inc",25025945384,114.09,46.71,114.09,46.71,-0.243896594872341,440597630,0,6631704,6951337,80.48,72.98,1545,0.2763,0,0,NA,NA,2022-05-09,181.660729257705,2.63463555249032,17.8704318936877,11.4044551212055,1.94835193355827,-0.243896594872341,-0.38018332605849,-0.219565814784281,-0.396130129704444,-0.255570117955439,-0.308497686876065,-0.249273063706053,"TTD"
"1075","TTEC Holdings Inc",3657549558,112.8,68.83,113.37,68.83,-0.158159567863177,46994084,0,123376,143759,88.49,77.1,2020,2.97,0.897832740315099,0.0115358183260324,2022-03-30,2021-10-07,2022-05-04,25.9455881231468,1.50549800243933,2.70604929336025,1.88415217117404,1.49017750873466,-0.158159567863177,-0.140474875759249,-0.23189050862211,-0.0934187536400698,0.030315064866296,0.0262394514767932,0.029088985852175,"TTEC"
"1076","Tetra Tech, Inc.",8575106308,192.45,115.56,192.91,116.01,0.197574082928234,53999410,0,295460,359661,159.83,149.9,2021,4.55,0.798481396397189,0.00502822038033494,NA,2022-02-10,2022-04-27,34.4571362878371,1.16533932116892,8.3796329657478,3.04463360153227,1.25844070882043,0.197574082928234,-0.0635533550500892,0.0785354466651318,-0.0751547426856853,0.0603632478632481,0.0644858560128705,-0.00731387135087824,"TTEK"
"1077","Techtarget Inc.",2152821752,111.44,63.76,111.44,63.76,-0.127930744258747,29681811,0,203353,187947,87.82,78.07,940,0.0322,0,0,NA,NA,2022-05-04,2268.51607147524,2.09953173071665,3.90398918187965,7.22335600907029,2.99394273127753,-0.127930744258747,-0.24179385323019,-0.146103131622322,-0.230124190637936,-0.0490363183427297,-0.0891623759889488,0.0318679755299474,"TTGT"
"1078","TTM Technologies Inc",1320536906,15.89,9.76,15.89,9.76,-0.10949410949411,102765518,0,977949,1033706,13.69,12.92,16700,0.5031,0,0,NA,NA,2022-04-27,24.2683299573639,0.651324682694502,0.134157105030891,-0.198877805486284,0.317948717948718,-0.10949410949411,-0.13758389261745,-0.0523598820058998,-0.095707248416608,0.0663900414937759,0.0936170212765957,0.0166139240506329,"TTMI"
"1079","Tile Shop Hldgs Inc",332321638,8.2,5.9,8.9,5.9,3.38356164383562,51925256,0,170358,123749,7.08,6.46,1123,0.2892,0,0,NA,NA,2022-05-06,22.4936806822797,0,-0.465691553752264,-0.621503341415814,3.38356164383562,3.38356164383562,-0.102384291725105,-0.147041968200658,-0.142091152815013,-0.0317700453857791,-0.0317700453857791,-0.00775193798449613,"TTSH"
"1080","Take-Two Interactive Software, Inc.",17715226705,195.83,138.19,195.83,138.19,-0.0984434654919236,115416162,0,1978067,1768154,166.47,162.91,6459,4.5,0,0,NA,NA,2022-05-18,33.687976513572,0.574326141633217,7.64245495495495,1.60152542372881,0.416482096714655,-0.0984434654919236,-0.136338059869457,-0.00292321683772889,-0.0731280193236714,-0.104910193608584,-0.113543170661276,-0.0286057844440224,"TTWO"
"1081","180 Degree Capital Corp",70230761,8.64,6.66,8.64,6.66,-0.0726027397260275,10373820,0,17231,30028,7.24,7.1,8,1.38,0,0,NA,NA,NA,4.92565459016515,0.355782726609895,-0.440033085194376,3.90615261975505,0.446581196581197,-0.0726027397260275,-0.0789115646258504,-0.0912751677852349,-0.0713305898491085,-0.0814111261872457,-0.094314381270903,-0.0131195335276969,"TURN"
"1082","Mammoth Energy Services Inc",107840190,5.95,1.35,5.95,1.35,-0.5625,46684065,0,2359393,883397,2.41,1.7,820,-2.18,0,0,NA,NA,2022-04-28,-1.06319816770186,0.638906726923478,-0.821870590140422,-0.874761450381679,2.1292332701165,-0.5625,0.269230769230769,-0.306306306306306,0.132352941176471,0.417177914110429,0.383233532934132,0.305084745762712,"TUSK"
"1083","Tivity Health Inc",1507653421,31.07,20.95,31.07,20.95,0.241181296144381,49823312,0,688436,514517,25.22,26.59,350,2.08,0,0,NA,NA,2022-05-04,14.3703740313018,0.810656836226151,-0.365751414797736,0.096376811594203,5.13793103448276,0.241181296144381,0.144478063540091,0.321397379912664,0.202702702702703,0.190401258851298,0.189933149823044,0.0154362416107383,"TVTY"
"1084","Tradeweb Markets Inc",8876463491,102.23,71.67,102.33,71.93,0.1226481232355,107009807,0,749548,622140,88.75,83.85,961,1.09,0.319564922372483,0.00385250057109683,NA,2022-02-28,2022-04-28,39.1330148423034,0.884704548317876,1.34930597055083,1.34930597055083,0.935718736217193,0.1226481232355,-0.170859018045186,-0.0317113087247539,-0.128475067767761,-0.00491126375669681,-0.0222541785520638,-0.0515664303681682,"TW"
"1085","Twin Disc Incorporated",200014213,16.2,8.65,16.2,8.65,0.541052631578947,13662173,0,26110,14747,11.91,12.22,806,-1.76,0,0,NA,NA,2022-04-29,-8.56848788587585,0.726703506269313,-0.0766086813921512,-0.209076175040519,1.05907172995781,0.541052631578947,0.335766423357664,0.249146757679181,0.202958093672966,0.22510460251046,0.235443037974684,0.1270207852194,"TWIN"
"1086","Hostess Brands Inc",2800389394,22.72,14.21,22.72,14.21,0.34913217623498,138564542,0,1830273,1994581,18.92,20.91,3000,0.8632,0,0,NA,NA,2022-05-10,23.4737038350699,0.468325888915915,1.06224489795918,0.266290726817043,0.847349177330896,0.34913217623498,-0.0102840352595495,0.25527950310559,0.0842274678111588,-0.0371605526441161,-0.0198836081474297,-0.0904590459045904,"TWNK"
"1087","2U Inc",809317070,46.52,8.63,46.52,8.63,-0.724889696340514,76350667,0,1564575,2936419,23.66,12.28,5189,-2.61,0,0,NA,NA,2022-04-27,-4.15533034615898,1.65627943309437,-0.241773962804006,-0.724675324675325,-0.575150300601202,-0.724889696340514,-0.471848530144494,-0.692842654303101,-0.488169966199903,0.173864894795127,0.130666666666667,0.0849539406345956,"TWOU"
"1088","Twist Bioscience Corp",2228257128,150.25,43.65,150.25,43.65,-0.69031117397454,50885068,0,737032,804039,89.01,55.02,525,-3.35,0,0,NA,NA,2022-05-05,-13.5241782200885,2.28809319629403,2.12785714285714,2.12785714285714,0.820033250207814,-0.69031117397454,-0.434164620752035,-0.639351013012683,-0.473044524669073,-0.217896052866583,-0.289584685269306,-0.0905503634475597,"TWST"
"1089","10x Genomics Inc",5753718927,208.99,61.41,208.99,61.41,-0.614610673665792,93298507,0,804944,1625019,134.52,83.91,852,-0.5276,0,0,NA,NA,2022-05-04,-98.8220965372791,1.72231985717069,0.169099526066351,0.169099526066351,0.0347315436241611,-0.614610673665792,-0.585996240601504,-0.665745257452575,-0.557952834922228,-0.337451654490761,-0.34267746749094,-0.116095743156084,"TXG"
"1090","TherapeuticsMD Inc",122907025,1.7,0.18,1.7,0.18,-0.817610062893082,423817326,0,18255768,9639683,0.5207,0.2642,400,-0.4732,0,0,NA,NA,2022-05-05,-0.716481076359127,1.51153736571572,-0.829411764705882,-0.956521739130435,-0.786764705882353,-0.817610062893082,-0.184247538677918,-0.623376623376623,-0.356984478935699,0.169354838709677,0.117964533538936,0.379638439581351,"TXMD"
"1091","Texas Instruments Inc.",157335477482,199.7,161.04,202.26,161.04,0.00515261669499733,923547062,0,6392090,6236279,184.86,171.33,2021,8.26,4.30102372607518,0.0252466760159379,NA,2022-01-28,2022-04-26,20.3380917117787,1.23563625079786,7.38064128926888,1.4170230153483,0.839343554307925,0.00515261669499733,-0.090103567748989,-0.0949682978593418,-0.125060474365545,0.0362530413625304,-0.00175788116723296,0.00223555712436773,"TXN"
"1092","Texas Roadhouse Inc",5447025257,109.09,69.54,110.75,69.54,-0.181694038724149,69124686,0,2062630,1612799,88.15,85.93,61600,3.5,1.64861536038158,0.0209215147256545,NA,2022-03-08,2022-04-28,22.2061088196205,1.27307686207856,6.28314617126485,1.0581989714229,0.964577765367586,-0.181694038724149,-0.111645226276813,-0.133385975369686,-0.0991330870811341,-0.123911003588852,-0.141827211047341,-0.0529870566885794,"TXRH"
"1093","Travelzoo",73551744,19.83,6,19.83,6,-0.623824451410658,12258624,0,115915,61099,10.26,8.93,236,0.4016,0,0,NA,NA,2022-03-16,14.9434668833807,1.5870787434503,-0.799666110183639,-0.329608938547486,0.0507880910683012,-0.623824451410658,-0.363057324840764,-0.4579945799458,-0.426386233269599,-0.348534201954397,-0.37888198757764,-0.198931909212283,"TZOO"
"1094","United Airlines Holdings Inc",11319720197,63.7,30.54,63.7,30.54,-0.380529401314621,324626332,0,30728431,19127482,45.42,42.86,74400,-6.1,0,0,NA,NA,2022-04-18,-5.76360498820774,1.76737085321938,-0.152536194019875,-0.517970693945259,-0.0596008629989213,-0.380529401314621,-0.203517587939699,-0.213576905728462,-0.208399545970488,-0.257611241217799,-0.291835905767669,-0.0501225824026151,"UAL"
"1095","United Security Bancshares (CA)",140823537,8.74,7.23,8.74,7.53,-0.00332626301581173,17028239,0,8006,7888,8.01,8.32,121,0.5929,0.431182252986009,0.0521381200708597,NA,2021-12-31,NA,13.9456859308774,0.339359039229546,-0.403890927176663,0.357050261728557,0.700911128936056,-0.00332626301581173,0.0184729064039408,0.041443665075747,0.0399899396378269,-0.0293427230046949,-0.0236127508854783,-0.00241254523522316,"UBFO"
"1096","United Bankshares, Inc.",4868357795,40.84,31.09,42.5,31.74,-0.0890326272442089,136521531,0,753323,646764,35.75,35.5,3051,2.84,1.39855248383744,0.0392190825529288,NA,2022-03-10,2022-04-22,13.2386584890873,0.994996241299276,0.60108475063307,0.00280086838168291,0.833579284564718,-0.0890326272442089,-0.00676823663760695,0.0875797538153735,-0.00484739225924213,0.00290803957633722,-0.00070617510900894,0.0325068838617957,"UBSI"
"1097","United Community Banks Inc",4007127772,39.32,27.45,39.32,27.62,0.0563606545468769,105980634,0,603976,891240,34.59,36.69,2406,2.97,0.586393430874129,0.0155089508297839,2022-03-14,2021-12-14,2022-04-19,15.3371726899862,0.955373777850862,0.410699827999836,0.491930710649884,1.30224500855502,0.0563606545468769,0.0520311630495272,0.337247343012255,0.105339012532633,0.0436102677339223,0.0305260288907061,0.0282839271144955,"UCBI"
"1098","Ultra Clean Hldgs Inc",1797998200,65.33,38.64,65.33,38.64,-0.213836477987421,44949955,0,456258,480384,49.96,47.01,4355,2.69,0,0,NA,NA,2022-04-27,15.046010041841,2.39207505929296,2.23886639676113,1.89226319595083,1.52525252525253,-0.213836477987421,-0.302649930264993,-0.133636560537145,-0.280963508898077,-0.178813385341819,-0.215686274509804,-0.00522258144740117,"UCTT"
"1099","Udemy Inc",1532562390,32.62,10.22,32.62,10.22,-0.598909090909091,138944913,0,321715,336274,18.89,13.73,2021,-2.57,0,0,NA,NA,2022-05-04,-21.9870362881081,0,-0.598909090909091,-0.598909090909091,-0.598909090909091,-0.598909090909091,-0.435516888433982,-0.598909090909091,-0.477498815727144,-0.163125948406677,-0.205331412103747,-0.0107623318385651,"UDMY"
"1100","Universal Electronics Inc.",405658883,63.73,29.75,63.73,29.75,-0.506161285290906,12812978,0,50592,63036,40.87,33.88,3839,0.3858,0,0,NA,NA,2022-05-05,76.5249733031503,0.858542968517073,0.506184586108468,-0.52390977443609,-0.0641442506650901,-0.506161285290906,-0.223067484662577,-0.367685240663072,-0.163540290620872,-0.109423347398031,-0.0777745412175939,-0.0350502895458702,"UEIC"
"1101","Net 1 UEPS Technologies Inc",274590558,6.97,3.84,6.97,3.84,-0.148479427549195,57687092,0,62958,92625,5.02,5.03,2875,-0.5266,0,0,NA,NA,2022-05-05,-9.16370959185716,0.899856811372049,-0.838971583220568,-0.638572513287775,0.412462908011869,-0.148479427549195,-0.105263157894737,0.0280777537796977,0.0530973451327434,-0.0325203252032521,-0.0499001996007984,-0.108614232209738,"UEPS"
"1102","United Fire Group Inc",698956407,35.57,19.61,36.4,19.85,-0.198777884543462,25097178,0,82097,104237,23.63,25.99,1165,3.16,0.594655446880972,0.0213520806779523,NA,2022-03-03,2022-05-04,8.67256132342358,0.86522343818364,0.179025621052275,-0.212155158757101,0.0743521097420785,-0.198777884543462,0.207462421254807,0.246458669936849,0.232982844493636,0.186484724807968,0.200731217287081,0.00723327305605803,"UFCS"
"1103","UFP Industries Inc",5231294655,94.58,66.68,94.8,67.25,0.18172408860266,62085149,0,299995,357068,81.27,81.29,12000,8.59,0.697838763804642,0.00828196966300311,NA,2022-02-28,NA,10.093217906957,1.22495869321006,5.15108333820008,1.80251980655762,1.39267601474338,0.18172408860266,-0.0820580811244516,0.204889914016104,-0.0678749850656447,0.106943687228634,0.0991648642937091,-0.00118539592223798,"UFPI"
"1104","Amerco",11432124716,769.9,522.69,769.9,523.94,-0.0555808427269325,19607788,0,55041,73463,672.47,589.69,2021,56.63,0,0,NA,NA,2022-05-25,10.2962524423341,1.05423584285166,6.41618882381972,0.587500394805772,1.20088761785549,-0.0555808427269325,-0.197168940969115,-0.114899022675703,-0.173121924238771,0.0201746251159209,-0.0220731298222074,0.0112566126094875,"UHAL"
"1105","Ultralife Corp",89182763,11.78,4.24,11.78,4.24,-0.30875,16127082,0,19151,37009,6.15,5.14,532,-0.0146,0,0,NA,NA,2022-04-28,-381.122920769231,0.716035296426719,-0.497729336966394,-0.00360360360360356,-0.00175099734642658,-0.30875,-0.0844370860927152,-0.311332503113325,0.0593869731800767,0.128571428571429,0.14020618556701,0.0128205128205128,"ULBI"
"1106","Universal Logistics Holdings Inc",547541715,27.4,15.77,27.95,15.86,-0.218083266059278,26919455,0,49164,40617,19.21,17.98,6187,2.74,0.416605012236952,0.0204820556655335,NA,2022-03-04,2022-04-28,7.42379112873703,0.803241762411682,0.018864522075398,0.599421251700466,0.778018654335341,-0.218083266059278,0.0844529750479845,-0.00400064637126196,0.166063760870936,0.135006640402665,0.222524748012045,0.0716543730242361,"ULH"
"1107","Ulta Beauty Inc",19943824952,422.43,297.29,422.43,297.29,0.158290114725758,54120173,0,1089390,805952,381.18,367.66,26500,15.6,0,0,NA,NA,2022-05-26,22.9776833768988,1.32478077912711,2.75609010294567,0.286607080511137,0.85609952654377,0.158290114725758,-0.106295775331038,-0.0168347473453925,-0.0866935983543583,0.0175055912969047,-0.0147054891580439,0.00477151270585674,"ULTA"
"1108","UMB Financial Corp.",4808716179,111.81,83.06,112.24,84.21,0.0402101383802322,48455423,0,183168,217199,100.29,100.22,3591,7.24,1.42222039071232,0.0143311204223329,NA,2022-03-09,2022-04-26,13.6217308423933,1.05551351216029,2.40869278486491,0.410787319973217,1.25018706210462,0.0402101383802322,-0.0611607776358735,0.128091338568356,-0.0524992194862071,-0.0321561345540936,-0.0309322443527197,0.0137392103784668,"UMBF"
"1109","Umpqua Holdings Corp",4518832232,22.06,16.41,22.06,17.04,0.16299814901541,216626665,0,1756345,1599069,19.99,20.67,3665,1.91,0.827379982209057,0.0396634699045569,NA,2022-02-14,NA,10.7514447582679,1.1177143409477,0.182888379794497,0.453486346565215,1.205540283358,0.16299814901541,0.095018871490139,0.113739141577281,0.0705396320340768,-0.00855513307984789,-0.00339685921905685,0.0301234567901234,"UMPQ"
"1110","Uniti Group Inc",3112403266,14.43,9.94,14.6,10.25,0.154888325718846,236325229,0,1729292,1791363,12.79,12.17,787,0.4642,0.589325258582362,0.0447475519045073,2022-03-31,2021-12-16,2022-05-05,25.3922418960946,0.966070563546438,-0.432867828490963,-0.257379683667428,1.27441499006994,0.154888325718846,-0.0599571734475375,0.0623195186087406,0.0171376495393147,0.145217391304348,0.13632441760138,-0.032329169728141,"UNIT"
"1111","Urban One Inc",198182406,7.59,1.63,7.59,1.63,1.42774566473988,37301482,0,53267,54080,4.96,4.39,983,1.16,0,0,NA,NA,2022-05-12,3.40665931585733,1.54172496980854,-0.376854599406528,0.473684210526316,2.05387915363921,1.42774566473988,0.238938053097345,-0.366515837104072,0.179775280898876,-0.0561797752808989,-0.0849673202614378,-0.0561797752808989,"UONEK"
"1112","Upstart Holdings Inc",8412337590,401.49,54.5,401.49,54.5,0.72551724137931,84056131,0,14333681,14610066,208.42,115.72,554,1.43,0,0,NA,NA,2022-05-10,62.1097996240485,0,2.39599592806244,2.39599592806244,2.39599592806244,0.72551724137931,-0.338532716457369,-0.629963765436663,-0.37741835147745,0.00059988002399524,-0.0558490566037736,-0.219770795977236,"UPST"
"1113","Upwork Inc",2427961594,64.49,18.07,64.49,18.07,-0.619018653690186,129215625,0,2288720,1928019,38.19,24.63,540,-0.4423,0,0,NA,NA,2022-05-03,-43.1714365887269,2.10704718424031,-0.112842304060434,-0.112842304060434,1.58815426997245,-0.619018653690186,-0.449941451990632,-0.584015939783042,-0.447840141052013,-0.265728800312622,-0.333924140375753,-0.136488970588235,"UPWK"
"1114","Urban Outfitters, Inc.",2529318994,42.1,23.94,42.1,23.94,-0.352543222250063,97883862,0,1972674,2339435,30.43,27.49,14250,3,0,0,NA,NA,2022-05-24,8.48087431541252,1.32740598888966,0.122014763352149,0.0266189908621375,0.767441860465116,-0.352543222250063,-0.119891008174387,-0.173384516954575,-0.153896529142109,-0.0764832022873482,-0.12996632996633,0.0205371248025277,"URBN"
"1115","USA Truck, Inc.",191433570,29.09,13.01,29.09,13.01,0.361163820366856,8895612,0,194782,257702,19.24,22.79,2000,2.76,0,0,NA,NA,2022-04-28,7.72906856589147,1.54006413522936,0.340809968847352,1.36483516483516,4.63350785340314,0.361163820366856,0.0824949698189135,0.562817719680465,0.0642927794263106,-0.126977687626775,-0.118032786885246,-0.121632653061225,"USAK"
"1116","Universal Stainless & Alloy Products, Inc.",83392389,12.47,7.5,12.47,7.5,-0.132093023255814,8938091,0,46162,42060,9.31,9.3,566,-0.0852,0,0,NA,NA,NA,-109.871395296443,0.920430090388021,-0.721326164874552,-0.323913043478261,0.16625,-0.132093023255814,0.175062972292191,-0.132093023255814,0.163341645885287,0.0119305856832972,-0.00638977635782755,-0.0220125786163521,"USAP"
"1117","U.S. Energy Corp.",31331217,13.92,2.91,13.92,2.91,0.295938104448743,4676301,0,12042610,4117302,3.89,4.08,2,-0.1856,0,0,NA,NA,2022-03-24,-43.0965841815681,0.259431935409829,-0.977490083877995,-0.125440543010051,1.19672131147541,0.295938104448743,1.04892966360856,0.583924349881797,0.9533527696793,0.95906432748538,0.936416184971098,0.462882096069869,"USEG"
"1118","United States Lime & Minerals Inc.",659264271,153.18,111.51,153.79,111.83,-0.216814087784697,5668165,0,3370,3255,125.19,119.3,317,6.54,0.678637717322413,0.00583473233017292,NA,2022-02-24,2022-04-27,17.7963091145904,0.890199236885263,3.31900719648865,0.64009554885598,0.855914880987524,-0.216814087784697,-0.0969713485802396,-0.136165841898519,-0.0467292017555722,-0.00462386489380006,-0.013474290619227,-0.00265820613959866,"USLM"
"1119","United Therapeutics Corp",7807853646,218.38,155.86,218.38,155.86,0.084639498432602,45132102,0,622209,568780,196.83,189.98,950,10.06,0,0,NA,NA,2022-05-04,16.409948814628,0.590813732423907,2.1819017840721,0.157577785212446,1.00835848618528,0.084639498432602,-0.199370603480193,-0.177209169599543,-0.0825688073394495,-0.150169474873508,-0.150920245398773,-0.00870960348384142,"UTHR"
"1120","Univest Financial Corp",835916391,31.72,24.15,31.93,24.65,-0.0121259705138271,29527248,0,72884,66800,28.71,29.36,896,3.11,0.792022758683142,0.0279767841286875,NA,2022-02-08,NA,9.10832351816944,0.870402013463397,0.515792404439756,0.227070980269773,0.784914915482923,-0.0121259705138271,-0.04752612490159,0.106715350153634,-0.00910739161783957,-0.0496811010406176,-0.0528604884576782,0.00926916221033868,"UVSP"
"1121","Uxin Ltd",271125305,5.82,0.7,5.82,0.7,-0.393076923076923,381812850,0,993092,795962,1.97,1.06,2021,-0.1447,0,0,NA,NA,2022-03-14,-4.22462223073887,1.99320009855458,-0.926566701137539,-0.926566701137539,-0.558944099378882,-0.393076923076923,-0.550569620253165,-0.784164133738602,-0.603296089385475,-0.377105263157895,-0.398220338983051,-0.252526315789474,"UXIN"
"1122","Value Line, Inc.",586848528,66.51,25.88,66.51,26.53,0.981757396564052,9537600,0,15534,13838,44.34,58.69,161,2.87,0.872792037330846,0.0141848210195164,NA,2022-01-28,NA,21.3337402937327,0,1.4873771572024,3.06312939545019,1.43492231834047,0.981757396564052,0.319712249966755,0.815478034574633,0.488172979248295,0.0656390717007274,0.0634289664707917,0.00113895216400905,"VALU"
"1123","VBI Vaccines Inc.",339642294,4.31,1.21,4.31,1.21,-0.591331269349845,257304768,0,2065528,1880416,2.51,1.51,130,-0.2736,0,0,NA,NA,2022-05-09,-4.86921413788654,1.42410714071193,8.17941585535466,-0.785365853658537,0.79031601790316,-0.591331269349845,-0.435897435897436,-0.592592592592593,-0.454545454545454,-0.131578947368421,-0.180124223602484,0.00763358778625944,"VBIV"
"1124","Visteon Corp.",2855013815,136.58,91.59,136.58,91.59,-0.205254131587153,28004059,0,351162,446550,108.64,107.05,10000,1.44,0,0,NA,NA,2022-04-28,69.6344832939024,1.48008607279148,2.08775649276899,0.0897915553180118,1.01362828362631,-0.205254131587153,-0.0826885009897427,0.0311520178011531,-0.108127023007611,0.0819271994057094,0.00810837535844966,-0.029047619047619,"VC"
"1125","Vericel Corp",1596431477,68.94,30.67,68.94,30.67,-0.271850899742931,46967681,0,525425,497715,42.67,36.04,273,-0.1608,0,0,NA,NA,2022-05-04,-213.68377421898,1.60823502642309,0.381707317073171,10.9263157894737,2.09,-0.271850899742931,-0.135114503816794,-0.341661824520628,-0.103639240506329,-0.0360181508791831,-0.0409142212189615,-0.138184584178499,"VCEL"
"1126","Victory Capital Holdings Inc",512521680,42.52,24.19,43.09,24.72,0.228303046677082,16337956,0,329619,239050,34.44,32.45,429,3.56,0.684447531838203,0.0218185378335417,NA,2022-03-09,2022-05-05,1.94474383483468,1.33093715542899,1.82226140780193,1.82226140780193,1.51126748160779,0.228303046677082,-0.133856093655089,-0.0436004768278145,-0.0839538618776463,-0.0820936574632194,-0.0993370638445703,0.00829262021085131,"VCTR"
"1127","Veeco Instruments Inc",1403099263,32.4,19.92,32.4,19.92,0.238819320214669,50653403,0,532001,546429,25.87,27.58,993,0.4854,0,0,NA,NA,2022-05-03,53.8865989361702,1.45691307396798,0.478910838227443,-0.0246478873239436,1.7979797979798,0.238819320214669,-0.0270460133473832,0.214912280701754,0.0584638899503247,0.00873998543335763,-0.015636105188344,-0.00252070579762331,"VECO"
"1128","VEON Ltd",644903274,2.38,0.24,2.38,0.24,-0.803882978723404,1749127404,0,132155567,64664542,1.74,1.08,43639,-0.2479,0,0,NA,NA,2022-04-28,-1.49843103589779,0.982409253514643,-0.969269878313052,-0.902722811461137,-0.757434210526316,-0.803882978723404,-0.784385964912281,-0.829305555555556,-0.789314285714286,-0.745724137931034,-0.757434210526316,-0.0782499999999999,"VEON"
"1129","Veritone Inc",546737791,37.14,13.06,37.14,13.06,-0.516548097742035,34980025,0,454856,404929,21.9,16.25,308,-2.11,0,0,NA,NA,2022-05-04,-8.14664725756944,2.37099826418518,0.195868400918133,0.195868400918133,6.73762376237624,-0.516548097742035,-0.304715302491103,-0.2149673530889,-0.332051282051282,-0.0928612884503772,-0.140736668499175,-0.0321981424148605,"VERI"
"1130","Veru Inc",412259297,15.72,4.37,15.72,4.37,-0.655978623914496,80050349,0,486608,679880,7.15,5.48,339,-0.1911,0,0,NA,NA,2022-05-11,-25.4271775797117,1.71437913727681,1.81067510778803,4,0.859205776173285,-0.655978623914496,-0.125636672325976,-0.436542669584245,-0.176,-0.190251572327044,-0.166666666666667,-0.020912547528517,"VERU"
"1131","Vonage Holdings Corp",5096001437,20.92,10.85,20.92,10.85,0.636215334420881,254037958,0,3492502,5613562,18.5,20.46,2198,-0.0974,0,0,NA,NA,2022-05-05,-208.025531186676,0.400350706701688,1.89048991354467,2.29934210526316,2.43493150684932,0.636215334420881,-0.0351130351130351,0.385359116022099,-0.03138580395944,-0.0351130351130351,-0.0388116914230955,0.0156962025316456,"VG"
"1132","Viavi Solutions Inc",3629593842,18.14,14.68,18.14,14.68,-0.039561777236762,230012284,0,1795615,1803329,16.16,16.34,3600,-0.0432,0,0,NA,NA,2022-05-03,-352.387751603883,1.07722758864835,0.710272473067002,0.630165289256198,0.559288537549407,-0.039561777236762,-0.104426787741203,-0.0186567164179103,-0.0447941888619855,-0.053389322135573,-0.0629453681710214,-0.0131332082551595,"VIAV"
"1133","Vicor Corp.",2457682102,164.76,70.71,164.76,70.71,-0.224860476915271,32172825,0,338671,384026,123.06,89.18,1049,1.26,0,0,NA,NA,2022-04-21,43.4027744238411,1.50571927051854,6.39740088702961,3.89679487179487,1.32612667478684,-0.224860476915271,-0.398409198298945,-0.386868930090698,-0.348708329780885,-0.236023602360236,-0.268995215311005,0.0523488083758092,"VICR"
